station_id,sample_date,species_name,occurrence
4051,7/21/03 0:00,Podarkeopsis perkinsi,1
4051,7/21/03 0:00,Polycirrus sp,7
4051,7/21/03 0:00,Polycirrus sp A,20
4051,7/21/03 0:00,Praxillella pacifica,3
4051,7/21/03 0:00,Prionospio (Prionospio) dubia,4
4051,7/21/03 0:00,Prionospio (Prionospio) jubata,3
4051,7/21/03 0:00,Procampylaspis caenosa,1
4051,7/21/03 0:00,Rhodine bitorquata,1
4051,7/21/03 0:00,Rictaxis punctocaelatus,1
4051,7/21/03 0:00,Rochefortia mortoni,4
4051,7/21/03 0:00,Rochefortia tumida,16
4051,7/21/03 0:00,Rutiderma lomae,3
4051,7/21/03 0:00,Scalibregma californicum,1
4051,7/21/03 0:00,Scolanthus sp A,8
4051,7/21/03 0:00,Scoletoma tetraura Cmplx,12
4051,7/21/03 0:00,Scoloplos armiger Cmplx,2
4051,7/21/03 0:00,Siphonodentalium quadrifissatum,3
4051,7/21/03 0:00,Sipuncula,1
4051,7/21/03 0:00,Spiophanes berkeleyorum,3
4051,7/21/03 0:00,Spiophanes duplex,11
4051,7/21/03 0:00,Spiophanes kimballi,2
4051,7/21/03 0:00,Sternaspis fossor,12
4051,7/21/03 0:00,Sthenelanella uniformis,3
4051,7/21/03 0:00,Subadyte mexicana,1
4051,7/21/03 0:00,Syllides mikeli,1
4051,7/21/03 0:00,Syllis (Typosyllis) sp SD4,1
4051,7/21/03 0:00,Tanaella propinquus,1
4051,7/21/03 0:00,Tanaopsis cadieni,5
4051,7/21/03 0:00,Tellina carpenteri,5
4051,7/21/03 0:00,Tellina sp B,2
4051,7/21/03 0:00,Terebellidae,1
4051,7/21/03 0:00,Terebellides reishi,1
4051,7/21/03 0:00,Terebellides sp,3
4051,7/21/03 0:00,Thyasira flexuosa,2
4051,7/21/03 0:00,Thysanocardia nigra,1
4051,7/21/03 0:00,Travisia brevis,3
4051,7/21/03 0:00,Tubulanus polymorphus,1
4051,7/21/03 0:00,Turbonilla sp,4
4051,7/21/03 0:00,Virgularia californica,2
4051,7/21/03 0:00,Volvulella californica,1
4051,7/21/03 0:00,Westwoodilla caecula,1
4051,8/6/03 0:00,Corella willmeriana,3
4051,8/6/03 0:00,Elthusa vulgaris,-99
4051,8/6/03 0:00,Loxorhynchus crispatus,1
4051,8/6/03 0:00,Luidia asthenosoma,1
4051,8/6/03 0:00,Luidia foliolata,6
4051,8/6/03 0:00,Lytechinus pictus,31
4051,8/6/03 0:00,Octopus rubescens,4
4051,8/6/03 0:00,Ophiura luetkenii,3
4051,8/6/03 0:00,Rossia pacifica,1
4051,8/6/03 0:00,Sicyonia ingentis,26
4051,8/6/03 0:00,Styela sp,1
4051,8/6/03 0:00,Tritonia diomedea,1
4051,8/6/03 0:00,Virgularia californica,1
4052,7/16/03 0:00,Acteocina inculta,14
4052,7/16/03 0:00,Amphipholis squamata,6
4052,7/16/03 0:00,Amphiuridae,1
4052,7/16/03 0:00,Dipolydora sp,2
4052,7/16/03 0:00,Euchone limnicola,29
4052,7/16/03 0:00,Euphilomedes carcharodonta,4
4052,7/16/03 0:00,Exogone lourei,2
4052,7/16/03 0:00,Fabricinuda limnicola,608
4052,7/16/03 0:00,Leitoscoloplos pugettensis,13
4052,7/16/03 0:00,Leptosynapta sp,1
4052,7/16/03 0:00,Mayerella acanthopoda,2
4052,7/16/03 0:00,Mediomastus sp,5
4052,7/16/03 0:00,Megalomma pigmentum,12
4052,7/16/03 0:00,Musculista senhousia,8
4052,7/16/03 0:00,Nassarius tiarula,2
4052,7/16/03 0:00,Neanthes acuminata Cmplx,2
4052,7/16/03 0:00,Oligochaeta,15
4052,7/16/03 0:00,Paracerceis sculpta,1
4052,7/16/03 0:00,Phoronida,187
4052,7/16/03 0:00,Prionospio (Prionospio) heterobranchia,14
4052,7/16/03 0:00,Pseudofabriciola californica,1
4052,7/16/03 0:00,Pseudopolydora paucibranchiata,48
4052,7/16/03 0:00,Quietula y-cauda,1
4052,7/16/03 0:00,Rudilemboides stenopropodus,1
4052,7/16/03 0:00,Scoletoma sp C,2
4052,7/16/03 0:00,Spiophanes duplex,7
4052,7/16/03 0:00,Synaptotanais notabilis,3
4053,9/16/03 0:00,Acteocina inculta,2
4053,9/16/03 0:00,Ampithoe valida,60
4053,9/16/03 0:00,Armandia brevis,6
4053,9/16/03 0:00,Bivalvia,3
4053,9/16/03 0:00,Boccardia proboscidea,3
4053,9/16/03 0:00,Capitella capitata Cmplx,3240
4053,9/16/03 0:00,Cirriformia sp,1
4053,9/16/03 0:00,Corophioidea,121
4053,9/16/03 0:00,Dorvillea (Schistomeringos) sp,2
4053,9/16/03 0:00,Glycinde armigera,1
4053,9/16/03 0:00,Gnorimosphaeroma oregonense,3
4053,9/16/03 0:00,Grandidierella japonica,1147
4053,9/16/03 0:00,Leitoscoloplos pugettensis,1
4053,9/16/03 0:00,Leptopecten latiauratus,1
4053,9/16/03 0:00,Mayerella acanthopoda,1
4053,9/16/03 0:00,Mediomastus sp,7
4053,9/16/03 0:00,Monocorophium acherusicum,3
4053,9/16/03 0:00,Monocorophium insidiosum,9818
4053,9/16/03 0:00,Musculista senhousia,29
4053,9/16/03 0:00,Mytilidae,3
4053,9/16/03 0:00,Neanthes acuminata Cmplx,1
4053,9/16/03 0:00,Notoplana sp,4
4053,9/16/03 0:00,Oligochaeta,9
4053,9/16/03 0:00,Paranemertes californica,1
4053,9/16/03 0:00,Platynereis sp,1
4053,9/16/03 0:00,Podocopida,1
4053,9/16/03 0:00,Polycladida sp HYP2,27
4053,9/16/03 0:00,Polydora cornuta,1521
4053,9/16/03 0:00,Polydora nuchalis,7
4053,9/16/03 0:00,Polynoidae,1
4053,9/16/03 0:00,Polyophthalmus pictus,5
4053,9/16/03 0:00,Prionospio (Prionospio) sp,2
4053,9/16/03 0:00,Protothaca sp,8
4053,9/16/03 0:00,Pseudopolydora paucibranchiata,730
4053,9/16/03 0:00,Scolelepis (Parascolelepis) texana,49
4053,9/16/03 0:00,Stylochidae,1
4053,9/16/03 0:00,Tagelus sp,11
4053,9/16/03 0:00,Tagelus subteres,3
4053,9/16/03 0:00,Tethygenia opata,2
4055,7/29/03 0:00,Americhelidium shoemakeri Cmplx,1
4055,7/29/03 0:00,Ampharete labrops,1
4055,7/29/03 0:00,Amphideutopus oculatus,1
4055,7/29/03 0:00,Amphiuridae,1
4055,7/29/03 0:00,Anotomastus gordiodes,1
4055,7/29/03 0:00,Asteropella slatteryi,1
4055,7/29/03 0:00,Axiothella sp,41
4055,7/29/03 0:00,Carinoma mutabilis,5
4055,7/29/03 0:00,Chaetozone corona,1
4055,7/29/03 0:00,Chaetozone setosa Cmplx,28
4055,7/29/03 0:00,Chone albocincta,1
4055,7/29/03 0:00,Chone sp ABC1,6
4055,7/29/03 0:00,Cooperella subdiaphana,6
4055,7/29/03 0:00,Diopatra sp,3
4055,7/29/03 0:00,Edwardsia sp G,1
4055,7/29/03 0:00,Eunice americana,2
4055,7/29/03 0:00,Gastropoda,1
4055,7/29/03 0:00,Glycera macrobranchia,2
4055,7/29/03 0:00,Glycera tenuis,16
4055,7/29/03 0:00,Glycinde armigera,2
4055,7/29/03 0:00,Hartmanodes hartmanae,1
4055,7/29/03 0:00,Hemilamprops californicus,5
4055,7/29/03 0:00,Lepidonotus sp,1
4055,7/29/03 0:00,Lineidae,1
4055,7/29/03 0:00,Mediomastus sp,3
4055,7/29/03 0:00,Megalomma sp ABC1,1
4055,7/29/03 0:00,Mooreonuphis nebulosa,4
4055,7/29/03 0:00,Nereis procera,8
4055,7/29/03 0:00,Notomastus sp A,2
4055,7/29/03 0:00,Odostomia sp,2
4055,7/29/03 0:00,Onuphidae,5
4055,7/29/03 0:00,Onuphis sp A,4
4055,7/29/03 0:00,Parvilucina tenuisculpta,13
4055,7/29/03 0:00,Photis brevipes,2
4055,7/29/03 0:00,Phyllodoce hartmanae,1
4055,7/29/03 0:00,Pista wui,10
4055,7/29/03 0:00,Polycirrus sp,1
4055,7/29/03 0:00,Prionospio (Prionospio) sp,6
4055,7/29/03 0:00,Rochefortia tumida,5
4055,7/29/03 0:00,Scalibregma californicum,3
4055,7/29/03 0:00,Spiochaetopterus costarum,1
4055,7/29/03 0:00,Spiophanes bombyx,22
4055,7/29/03 0:00,Spiophanes duplex,8
4055,7/29/03 0:00,Tellina modesta,5
4055,7/29/03 0:00,Tenonia priops,2
4055,7/29/03 0:00,Terebellidae,1
4055,7/29/03 0:00,Westwoodilla caecula,1
4055,7/29/03 0:00,Octopus rubescens,3
4057,7/23/03 0:00,Acoetes pacifica,1
4057,7/23/03 0:00,Acteocina eximia,1
4057,7/23/03 0:00,Acteon traskii,1
4057,7/23/03 0:00,Aglaja ocelligera,1
4057,7/23/03 0:00,Aglaophamus verrilli,4
4057,7/23/03 0:00,Ampelisca agassizi,1
4057,7/23/03 0:00,Ampelisca careyi,5
4057,7/23/03 0:00,Ampelisca hancocki Cmplx,3
4057,7/23/03 0:00,Ampelisca pacifica,1
4057,7/23/03 0:00,Ampharetidae,1
4057,7/23/03 0:00,Amphichondrius granulatus,5
4057,7/23/03 0:00,Amphiodia urtica,3
4057,7/23/03 0:00,Aphelochaeta monilaris,2
4057,7/23/03 0:00,Aphelochaeta sp,5
4057,7/23/03 0:00,Aphelochaeta tigrina,1
4057,7/23/03 0:00,Araphura breviaria,2
4057,7/23/03 0:00,Axinopsida serricata,1
4057,7/23/03 0:00,Caecognathia crenulatifrons,4
4057,7/23/03 0:00,Chaetoderma pacificum,1
4057,7/23/03 0:00,Chloeia pinnata,12
4057,7/23/03 0:00,Cirratulidae,1
4057,7/23/03 0:00,Cossura sp,2
4057,7/23/03 0:00,Cuspidaria parapodema,1
4057,7/23/03 0:00,Diastylis crenellata,4
4057,7/23/03 0:00,Dougaloplus amphacanthus,2
4057,7/23/03 0:00,Eclysippe trilobata,1
4057,7/23/03 0:00,Euclymeninae,8
4057,7/23/03 0:00,Eulalia levicornuta,2
4057,7/23/03 0:00,Exogone lourei,3
4057,7/23/03 0:00,Fabrisabella sp A,1
4057,7/23/03 0:00,Glycinde armigera,1
4057,7/23/03 0:00,Gnathiidae,4
4057,7/23/03 0:00,Golfingiidae,1
4057,7/23/03 0:00,Goniada brunnea,1
4057,7/23/03 0:00,Heterophoxus ellisi,1
4057,7/23/03 0:00,Hippomedon columbianus,1
4057,7/23/03 0:00,Laonice cirrata,1
4057,7/23/03 0:00,Levinsenia gracilis,3
4057,7/23/03 0:00,Lineidae,1
4057,7/23/03 0:00,Lumbrineridae,4
4057,7/23/03 0:00,Lumbrineris sp,2
4057,7/23/03 0:00,Malmgreniella baschi,1
4057,7/23/03 0:00,Malmgreniella scriptoria,1
4057,7/23/03 0:00,Malmgreniella sp,1
4057,7/23/03 0:00,Mediomastus sp,6
4057,7/23/03 0:00,Monticellina cryptica,1
4057,7/23/03 0:00,Monticellina sp,1
4057,7/23/03 0:00,Monticellina tesselata,1
4057,7/23/03 0:00,Myriochele gracilis,1
4057,7/23/03 0:00,Nephtys ferruginea,2
4057,7/23/03 0:00,Nicippe tumida,1
4057,7/23/03 0:00,Oedicerotidae,1
4057,7/23/03 0:00,Onuphis sp A,1
4057,7/23/03 0:00,Ophiuroidea,1
4057,7/23/03 0:00,Orchomene decipiens,2
4057,7/23/03 0:00,Pandora filosa,1
4057,7/23/03 0:00,Paradiopatra parva,6
4057,7/23/03 0:00,Pectinaria californiensis,2
4057,7/23/03 0:00,Petaloproctus neoborealis,1
4057,7/23/03 0:00,Pholoe glabra,1
4057,7/23/03 0:00,Phyllochaetopterus limicolus,2
4057,7/23/03 0:00,Pinnixa occidentalis,1
4057,7/23/03 0:00,Prionospio (Prionospio) jubata,1
4057,7/23/03 0:00,Prionospio (Prionospio) sp,1
4057,7/23/03 0:00,Scoletoma sp,7
4057,7/23/03 0:00,Scoletoma sp A,1
4057,7/23/03 0:00,Siphonodentalium quadrifissatum,6
4057,7/23/03 0:00,Spiophanes duplex,2
4057,7/23/03 0:00,Spiophanes kimballi,15
4057,7/23/03 0:00,Sternaspis fossor,2
4057,7/23/03 0:00,Tanaella propinquus,2
4057,7/23/03 0:00,Tanaopsis cadieni,2
4057,7/23/03 0:00,Tellina carpenteri,9
4057,7/23/03 0:00,Tellina sp B,1
4057,7/23/03 0:00,Thyasira flexuosa,6
4057,7/23/03 0:00,Volvulella cylindrica,2
4057,7/23/03 0:00,Volvulella panamica,1
4057,8/13/03 0:00,Acanthoptilum sp,7
4057,8/13/03 0:00,Luidia asthenosoma,1
4057,8/13/03 0:00,Luidia foliolata,5
4057,8/13/03 0:00,Lytechinus pictus,4
4057,8/13/03 0:00,Octopus rubescens,1
4057,8/13/03 0:00,Rossia pacifica,2
4057,8/13/03 0:00,Sicyonia ingentis,10
4058,7/23/03 0:00,Amaeana occidentalis,1
4058,7/23/03 0:00,Ampelisca cristata microdentata,2
4058,7/23/03 0:00,Ampharete labrops,1
4058,7/23/03 0:00,Amphideutopus oculatus,2
4058,7/23/03 0:00,Amphiporus sp,1
4058,7/23/03 0:00,Aphelochaeta glandaria Cmplx,1
4058,7/23/03 0:00,Apoprionospio pygmaea,2
4058,7/23/03 0:00,Aricidea (Acmira) catherinae,1
4058,7/23/03 0:00,Axiothella sp,1
4058,7/23/03 0:00,Cadulus aberrans,1
4058,7/23/03 0:00,Carazziella sp A,2
4058,7/23/03 0:00,Carinoma mutabilis,2
4058,7/23/03 0:00,Cerapus tubularis Cmplx,1
4058,7/23/03 0:00,Chaetozone setosa Cmplx,5
4058,7/23/03 0:00,Chloeia pinnata,2
4058,7/23/03 0:00,Chone veleronis,5
4058,7/23/03 0:00,Compsomyax subdiaphana,3
4058,7/23/03 0:00,Cooperella subdiaphana,1
4058,7/23/03 0:00,Cylichna diegensis,1
4058,7/23/03 0:00,Decapoda,9
4058,7/23/03 0:00,Diopatra ornata,1
4058,7/23/03 0:00,Diopatra sp,1
4058,7/23/03 0:00,Dipolydora socialis,1
4058,7/23/03 0:00,Dorvillea (Dorvillea) sp,1
4058,7/23/03 0:00,Epitonium sp,1
4058,7/23/03 0:00,Euclymeninae sp A,3
4058,7/23/03 0:00,Eumida longicornuta,1
4058,7/23/03 0:00,Euphilomedes carcharodonta,12
4058,7/23/03 0:00,Foxiphalus golfensis,2
4058,7/23/03 0:00,Foxiphalus obtusidens,2
4058,7/23/03 0:00,Glottidia albida,2
4058,7/23/03 0:00,Glycera macrobranchia,3
4058,7/23/03 0:00,Glycinde armigera,6
4058,7/23/03 0:00,Gnathiidae,1
4058,7/23/03 0:00,Haliophasma geminatum,1
4058,7/23/03 0:00,Hemilamprops californicus,4
4058,7/23/03 0:00,Kurtziella plumbea,1
4058,7/23/03 0:00,Laonice cirrata,3
4058,7/23/03 0:00,Leptopecten latiauratus,1
4058,7/23/03 0:00,Lineidae,2
4058,7/23/03 0:00,Lineus bilineatus,1
4058,7/23/03 0:00,Lovenia cordiformis,1
4058,7/23/03 0:00,Lumbrineris californiensis,2
4058,7/23/03 0:00,Lumbrineris cruzensis,3
4058,7/23/03 0:00,Lumbrineris latreilli,2
4058,7/23/03 0:00,Lumbrineris sp,4
4058,7/23/03 0:00,Maldanidae,172
4058,7/23/03 0:00,Mediomastus sp,2
4058,7/23/03 0:00,Melinna oculata,4
4058,7/23/03 0:00,Melphisana bola Cmplx,1
4058,7/23/03 0:00,Metasychis disparidentatus,3
4058,7/23/03 0:00,Molgula sp,5
4058,7/23/03 0:00,Monticellina cryptica,1
4058,7/23/03 0:00,Monticellina siblina,12
4058,7/23/03 0:00,Mooreonuphis nebulosa,9
4058,7/23/03 0:00,Neastacilla californica,1
4058,7/23/03 0:00,Nemertea,2
4058,7/23/03 0:00,Nephtys caecoides,1
4058,7/23/03 0:00,Notomastus sp A,1
4058,7/23/03 0:00,Odostomia sp,1
4058,7/23/03 0:00,Onuphis sp A,5
4058,7/23/03 0:00,Pherusa neopapillata,5
4058,7/23/03 0:00,Pholoe glabra,1
4058,7/23/03 0:00,Phoronida,2
4058,7/23/03 0:00,Photis brevipes,7
4058,7/23/03 0:00,Phyllochaetopterus limicolus,2
4058,7/23/03 0:00,Phyllodoce hartmanae,1
4058,7/23/03 0:00,Phyllodoce longipes,1
4058,7/23/03 0:00,Phyllodoce sp,2
4058,7/23/03 0:00,Phyllophoridae,1
4058,7/23/03 0:00,Pista estevanica,1
4058,7/23/03 0:00,Pista wui,3
4058,7/23/03 0:00,Polycirrus sp,4
4058,7/23/03 0:00,Praxillura maculata,1
4058,7/23/03 0:00,Prionospio (Prionospio) jubata,5
4058,7/23/03 0:00,Rhepoxynius menziesi,3
4058,7/23/03 0:00,Rhepoxynius stenodes,3
4058,7/23/03 0:00,Rictaxis punctocaelatus,2
4058,7/23/03 0:00,Scolanthus sp A,1
4058,7/23/03 0:00,Sigalion spinosus,1
4058,7/23/03 0:00,Sige sp A,1
4058,7/23/03 0:00,Spionidae,3
4058,7/23/03 0:00,Spiophanes berkeleyorum,9
4058,7/23/03 0:00,Spiophanes bombyx,16
4058,7/23/03 0:00,Spiophanes duplex,20
4058,7/23/03 0:00,Spiophanes sp,1
4058,7/23/03 0:00,Synidotea media,2
4058,7/23/03 0:00,Tellina idae,1
4058,7/23/03 0:00,Tellina modesta,2
4058,7/23/03 0:00,Terebellidae,8
4058,7/23/03 0:00,Thracia sp,1
4058,7/23/03 0:00,Tubulanus polymorphus,2
4058,7/23/03 0:00,Volvulella panamica,5
4058,7/23/03 0:00,Westwoodilla caecula,4
4058,8/26/03 0:00,Astropecten verrilli,3
4058,8/26/03 0:00,Heterocrypta occidentalis,3
4058,8/26/03 0:00,Loxorhynchus crispatus,1
4058,8/26/03 0:00,Paraconcavus pacificus,4
4058,8/26/03 0:00,Pisaster brevispinus,1
4058,8/26/03 0:00,Randallia ornata,1
4059,8/22/03 0:00,Aglaophamus verrilli,1
4059,8/22/03 0:00,Ampelisca hancocki Cmplx,1
4059,8/22/03 0:00,Ampharetidae,1
4059,8/22/03 0:00,Aphelochaeta sp,1
4059,8/22/03 0:00,Carazziella sp A,1
4059,8/22/03 0:00,Ceriantharia,1
4059,8/22/03 0:00,Chloeia pinnata,16
4059,8/22/03 0:00,Cossura candida,1
4059,8/22/03 0:00,Cossura sp,1
4059,8/22/03 0:00,Cuspidaria parapodema,1
4059,8/22/03 0:00,Deflexilodes norvegicus,1
4059,8/22/03 0:00,Diastylis crenellata,2
4059,8/22/03 0:00,Euclymeninae,4
4059,8/22/03 0:00,Eunice americana,1
4059,8/22/03 0:00,Exogone lourei,1
4059,8/22/03 0:00,Glycera nana,1
4059,8/22/03 0:00,Glycinde armigera,1
4059,8/22/03 0:00,Levinsenia gracilis,1
4059,8/22/03 0:00,Maldane sarsi,1
4059,8/22/03 0:00,Mediomastus sp,2
4059,8/22/03 0:00,Monticellina cryptica,1
4059,8/22/03 0:00,Nellobia eusoma,1
4059,8/22/03 0:00,Nephtys ferruginea,1
4059,8/22/03 0:00,Nuculana sp,2
4059,8/22/03 0:00,Onuphidae,2
4059,8/22/03 0:00,Onuphis sp,2
4059,8/22/03 0:00,Paradiopatra parva,44
4059,8/22/03 0:00,Paraprionospio pinnata,6
4059,8/22/03 0:00,Parvilucina tenuisculpta,1
4059,8/22/03 0:00,Pectinaria californiensis,1
4059,8/22/03 0:00,Petaloclymene pacifica,1
4059,8/22/03 0:00,Philine auriformis,1
4059,8/22/03 0:00,Phoronida,1
4059,8/22/03 0:00,Photis brevipes,1
4059,8/22/03 0:00,Photis californica,2
4059,8/22/03 0:00,Pista sp,1
4059,8/22/03 0:00,Pista wui,2
4059,8/22/03 0:00,Praxillella pacifica,1
4059,8/22/03 0:00,Prionospio (Minuspio) lighti,2
4059,8/22/03 0:00,Protomedeia articulata Cmplx,3
4059,8/22/03 0:00,Scoletoma tetraura Cmplx,3
4059,8/22/03 0:00,Siphonodentalium quadrifissatum,7
4059,8/22/03 0:00,Spiochaetopterus costarum,1
4059,8/22/03 0:00,Spiophanes kimballi,33
4059,8/22/03 0:00,Sternaspis fossor,7
4059,8/22/03 0:00,Tellina carpenteri,1
4059,8/22/03 0:00,Westwoodilla caecula,1
4059,8/22/03 0:00,Zygeupolia rubens,7
4060,7/19/03 0:00,Aeginellidae genus A sp A,2
4060,7/19/03 0:00,Drilonereis falcata,1
4060,7/19/03 0:00,Harpiniopsis epistomata,1
4060,7/19/03 0:00,Heterophoxus affinis,1
4060,7/19/03 0:00,Molpadia intermedia,1
4060,7/19/03 0:00,Ophelina farallonensis,1
4060,7/19/03 0:00,Ophiuroidea,1
4060,7/19/03 0:00,Polyschides tolmiei,1
4060,7/19/03 0:00,Syrrhoe longifrons,1
4061,7/22/03 0:00,Americhelidium shoemakeri Cmplx,2
4061,7/22/03 0:00,Ampelisca agassizi,9
4061,7/22/03 0:00,Ampelisca brachycladus,1
4061,7/22/03 0:00,Ampelisca sp,1
4061,7/22/03 0:00,Ampharete labrops,2
4061,7/22/03 0:00,Aoroides exilis,2
4061,7/22/03 0:00,Aoroides inermis,1
4061,7/22/03 0:00,Armandia brevis,1
4061,7/22/03 0:00,Caprella sp,1
4061,7/22/03 0:00,Carinoma mutabilis,10
4061,7/22/03 0:00,Cerapus tubularis Cmplx,1
4061,7/22/03 0:00,Chaetozone corona,1
4061,7/22/03 0:00,Chone veleronis,2
4061,7/22/03 0:00,Cirratulidae,1
4061,7/22/03 0:00,Corophioidea,1
4061,7/22/03 0:00,Diastylopsis tenuis,4
4061,7/22/03 0:00,Euclymeninae sp A,7
4061,7/22/03 0:00,Exogone lourei,13
4061,7/22/03 0:00,Foxiphalus obtusidens,7
4061,7/22/03 0:00,Gibberosus myersi,1
4061,7/22/03 0:00,Glycera nana,3
4061,7/22/03 0:00,Glycinde armigera,1
4061,7/22/03 0:00,Laonice cirrata,2
4061,7/22/03 0:00,Leucon sp,1
4061,7/22/03 0:00,Mediomastus sp,2
4061,7/22/03 0:00,Microjassa litotes,1
4061,7/22/03 0:00,Nebalia daytoni,1
4061,7/22/03 0:00,Nephtys caecoides,2
4061,7/22/03 0:00,Nephtys cornuta,1
4061,7/22/03 0:00,Nereididae,1
4061,7/22/03 0:00,Onuphidae,2
4061,7/22/03 0:00,Onuphis eremita parva,1
4061,7/22/03 0:00,Pacifacanthomysis nephrophthalma,1
4061,7/22/03 0:00,Paraonidae,1
4061,7/22/03 0:00,Phoronida,1
4061,7/22/03 0:00,Photis sp,2
4061,7/22/03 0:00,Phyllodocidae,2
4061,7/22/03 0:00,Pinnixa sp,1
4061,7/22/03 0:00,Praxillella pacifica,1
4061,7/22/03 0:00,Prionospio (Prionospio) sp,6
4061,7/22/03 0:00,Rhepoxynius abronius,3
4061,7/22/03 0:00,Rhepoxynius menziesi,1
4061,7/22/03 0:00,Rhepoxynius variatus,1
4061,7/22/03 0:00,Rochefortia tumida,1
4061,7/22/03 0:00,Scoletoma sp B,2
4061,7/22/03 0:00,Sigalion spinosus,3
4061,7/22/03 0:00,Siliqua lucida,2
4061,7/22/03 0:00,Spiophanes berkeleyorum,1
4061,7/22/03 0:00,Spiophanes bombyx,3
4061,7/22/03 0:00,Spiophanes duplex,5
4061,7/22/03 0:00,Tellina modesta,2
4061,7/22/03 0:00,Tetrastemma nigrifrons,1
4061,7/22/03 0:00,Tiron biocellata,1
4061,7/22/03 0:00,Tubulanus polymorphus,2
4061,7/22/03 0:00,Astropecten verrilli,37
4061,7/22/03 0:00,Cancer gracilis,2
4061,7/22/03 0:00,Crangon nigromaculata,2
4061,7/22/03 0:00,Octopus rubescens,1
4062,9/3/03 0:00,Acteocina culcitella,1
4062,9/3/03 0:00,Ampelisca cristata microdentata,1
4062,9/3/03 0:00,Ampelisca sp,1
4062,9/3/03 0:00,Amphicteis scaphobranchiata,1
4062,9/3/03 0:00,Amphiuridae,1
4062,9/3/03 0:00,Anotomastus gordiodes,1
4062,9/3/03 0:00,Axinopsida serricata,1
4062,9/3/03 0:00,Balcis micans,2
4062,9/3/03 0:00,Campylaspis canaliculata,1
4062,9/3/03 0:00,Cancer sp,1
4062,9/3/03 0:00,Caprella mendax,1
4062,9/3/03 0:00,Chaetopteridae,1
4062,9/3/03 0:00,Chaetozone corona,2
4062,9/3/03 0:00,Chone sp B,1
4062,9/3/03 0:00,Chone veleronis,2
4062,9/3/03 0:00,Cylichna diegensis,1
4062,9/3/03 0:00,Diastylopsis tenuis,1
4062,9/3/03 0:00,Diopatra sp,1
4062,9/3/03 0:00,Diopatra tridentata,6
4062,9/3/03 0:00,Drilonereis sp,1
4062,9/3/03 0:00,Euclymeninae,1
4062,9/3/03 0:00,Euclymeninae sp A,2
4062,9/3/03 0:00,Euphilomedes carcharodonta,2
4062,9/3/03 0:00,Glycera macrobranchia,1
4062,9/3/03 0:00,Glycinde armigera,2
4062,9/3/03 0:00,Gnathiidae,4
4062,9/3/03 0:00,Goniada littorea,1
4062,9/3/03 0:00,Hemilamprops californicus,1
4062,9/3/03 0:00,Lumbrineris sp,3
4062,9/3/03 0:00,Lysippe sp A,1
4062,9/3/03 0:00,Maldanidae,4
4062,9/3/03 0:00,Melinna oculata,1
4062,9/3/03 0:00,Metasychis disparidentatus,3
4062,9/3/03 0:00,Monticellina siblina,3
4062,9/3/03 0:00,Mooreonuphis nebulosa,5
4062,9/3/03 0:00,Nassarius perpinguis,1
4062,9/3/03 0:00,Neastacilla californica,1
4062,9/3/03 0:00,Nephtys simoni,1
4062,9/3/03 0:00,Onuphis sp,1
4062,9/3/03 0:00,Onuphis sp A,2
4062,9/3/03 0:00,Paraprionospio pinnata,3
4062,9/3/03 0:00,Parvilucina tenuisculpta,2
4062,9/3/03 0:00,Periploma discus,1
4062,9/3/03 0:00,Petaloclymene pacifica,2
4062,9/3/03 0:00,Photis brevipes,2
4062,9/3/03 0:00,Phyllodoce hartmanae,3
4062,9/3/03 0:00,Phyllophoridae,1
4062,9/3/03 0:00,Prionospio (Prionospio) jubata,3
4062,9/3/03 0:00,Rhepoxynius stenodes,1
4062,9/3/03 0:00,Sigalion spinosus,2
4062,9/3/03 0:00,Spiophanes berkeleyorum,1
4062,9/3/03 0:00,Spiophanes bombyx,1
4062,9/3/03 0:00,Spiophanes duplex,9
4062,9/3/03 0:00,Sternaspis fossor,2
4062,9/3/03 0:00,Sthenelais sp,1
4062,9/3/03 0:00,Streblosoma sp B,2
4062,9/3/03 0:00,Syllis (Ehlersia) heterochaeta,1
4062,9/3/03 0:00,Tellina modesta,1
4062,9/3/03 0:00,Tenonia priops,1
4062,9/3/03 0:00,Terebellidae,1
4062,9/3/03 0:00,Turbonilla sp,1
4062,9/3/03 0:00,Westwoodilla caecula,2
4062,8/13/03 0:00,Astropecten verrilli,11
4062,8/13/03 0:00,Crangon nigromaculata,1
4064,8/4/03 0:00,Acidostoma hancocki,1
4064,8/4/03 0:00,Alvania tumida,2
4064,8/4/03 0:00,Amaeana occidentalis,1
4064,8/4/03 0:00,Ampelisca brevisimulata,4
4064,8/4/03 0:00,Ampelisca cristata cristata,3
4064,8/4/03 0:00,Ampelisca cristata microdentata,1
4064,8/4/03 0:00,Ampelisca pugetica,5
4064,8/4/03 0:00,Ampharete labrops,1
4064,8/4/03 0:00,Amphideutopus oculatus,8
4064,8/4/03 0:00,Amphiodia digitata,3
4064,8/4/03 0:00,Amphiporus sp,1
4064,8/4/03 0:00,Aphrodita sp,1
4064,8/4/03 0:00,Apoprionospio pygmaea,10
4064,8/4/03 0:00,Aricidea (Acmira) catherinae,1
4064,8/4/03 0:00,Aricidea (Aricidea) wassi,16
4064,8/4/03 0:00,Asteroidea,2
4064,8/4/03 0:00,Astropecten verrilli,1
4064,8/4/03 0:00,Cadulus aberrans,3
4064,8/4/03 0:00,Caecognathia crenulatifrons,1
